"HSP ID","help","Gender","Gender_Other","Age","Culture","Culture_Other","First_Lanuage","First_Lanuage_O","First_Lanuage_2","English_Years","English_Fluent","Nationality","Years_Canada","Old_Move_Canada","Religion","Religion_Other","Handedness","Political","Year_School","CG1","CG2","CG3","CI1","CI2","CI3","SS1","SS2","SS3","SO1","SO2","SO3","DM1","DM2","DM3","DP1","DP2","DP3","DG1","DG2","DG3","HSP ID_decline","help_decline","Gender_decline","Gender_Other_decline","Age_decline","Culture_decline","Culture_Other_decline","First_Lanuage_decline","First_Lanuage_O_decline","First_Lanuage_2_decline","English_Years_decline","English_Fluent_decline","Nationality_decline","Years_Canada_decline","Old_Move_Canada_decline","Religion_decline","Religion_Other_decline","Handedness_decline","Political_decline","Year_School_decline","CG1_decline","CG2_decline","CG3_decline","CI1_decline","CI2_decline","CI3_decline","SS1_decline","SS2_decline","SS3_decline","SO1_decline","SO2_decline","SO3_decline","DM1_decline","DM2_decline","DM3_decline","DP1_decline","DP2_decline","DP3_decline","DG1_decline","DG2_decline","DG3_decline","item_decline_total","Age_Group","keep_case","random_split"
"30120922",NA,1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","12","10","Agnostic",NA,"Mostly right handed","Slightly conservative",5,5,4,6,5,6,5,3,3,2,6,5,5,6,6,6,6,6,6,6,6,6,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"51001229","Yes",2,NA,21,"South East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Neutral/moderate",5,7,6,7,7,5,7,6,7,7,7,7,6,6,6,7,7,7,7,7,6,7,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"24820815","Yes",1,NA,22,"South Asian",NA,"Punjabi",NA,NA,"18","6","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Slightly liberal",5,2,1,5,3,6,5,3,2,1,3,2,1,1,2,1,2,2,3,2,5,6,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"46180216","I don't know",2,NA,22,"East Asian",NA,"Korean",NA,NA,"14","7. Completely fluent","Canadian","14","8","Agnostic",NA,"Mostly right handed","Neutral/moderate",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"37360714",NA,1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",4,3,3,5,5,5,5,5,6,6,6,6,5,1,2,2,6,5,5,6,7,6,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"36371105","Yes",1,NA,21,"East Asian",NA,"Cantonese",NA,NA,"14","7. Completely fluent","Canadian","14","7","Atheist",NA,"Mostly right handed","Neutral/moderate",5,2,2,4,2,3,4,6,4,4,4,3,5,3,5,6,6,2,6,5,7,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"23651230","Yes",1,NA,22,"Hispanic",NA,"Both English and another language",NA,"Portuguese","11","7. Completely fluent","Brazilian","5","18","Other","Spiritual","Mostly right handed","Slightly liberal",5,1,1,6,1,6,5,2,2,1,4,5,3,1,1,2,1,1,1,5,5,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"20650920","Yes",1,NA,22,"Other","Caribbean","English",NA,NA,NA,"7. Completely fluent","Jamaican and Canadian","5","17","Agnostic",NA,"Mostly right handed","Moderately liberal",5,5,5,4,6,6,7,7,6,7,6,4,4,5,6,6,6,5,6,5,6,7,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"21631201","Yes",1,NA,22,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Kenyan","4","18","Muslim",NA,"Mostly right handed","Neutral/moderate",4,5,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4,4,4,5,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"16090213","I don't know",2,NA,22,"European",NA,"Both English and another language",NA,"Turkish",NA,"7. Completely fluent","Turkish","4","18","Jewish",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"19840401","Yes",1,NA,23,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Neutral/moderate",3,5,5,4,5,5,5,5,5,4,5,4,5,4,5,5,5,5,5,4,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"50450923","I don't know",2,NA,23,"South Asian",NA,"Both English and another language",NA,"Mandarin","15","7. Completely fluent","Chinese","15","7","Other",NA,"Mostly left handed",NA,4,7,6,7,7,6,7,5,5,7,4,3,5,7,7,6,5,6,6,6,7,6,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"35940929","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Polish",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",4,4,4,4,4,5,4,5,5,4,5,5,4,4,4,4,4,4,4,5,6,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"56321010","No",1,NA,21,"South East Asian",NA,"Vietnamese",NA,NA,"18","7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Buddhist",NA,"Mostly right handed","Neutral/moderate",4,5,5,5,3,3,3,3,4,5,5,3,3,5,4,5,3,3,3,3,5,3,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"38430309","Yes",1,NA,23,"East Asian",NA,"Both English and another language",NA,"Korean",NA,"6","Canadian","18","5","Christian",NA,"Mostly left handed",NA,4,5,5,6,6,5,5,4,6,5,5,5,5,5,6,6,7,5,5,5,6,5,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"39870205","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed",NA,4,5,5,3,5,4,5,4,6,4,6,NA,4,NA,6,4,5,5,6,3,5,5,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4,0,0
"11710109","Yes",1,NA,22,"East Asian",NA,"Both English and another language",NA,"cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Moderately liberal",4,5,5,6,7,4,7,4,3,5,4,1,5,5,6,6,6,6,7,4,7,7,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"31530522","Yes",2,"Man",22,"South Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Indian","4","18","Agnostic",NA,"Mostly right handed","Moderately liberal",5,5,7,7,7,5,7,6,2,2,5,2,5,4,2,2,6,6,4,2,6,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"36451126","Yes",1,NA,22,"East Asian",NA,"Mandarin",NA,NA,"6","5","China","4","19","Nonreligious",NA,"Mostly right handed","Neutral/moderate",4,4,4,4,4,5,5,4,5,4,5,5,4,4,3,4,5,5,5,4,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"37840920","Yes",1,NA,23,"East Asian",NA,"Korean",NA,NA,"10","6","Canada","11","12","Christian",NA,"Mostly right handed","Neutral/moderate",4,5,5,5,5,5,5,4,5,5,4,4,4,5,5,4,5,5,6,4,4,4,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"10210121","Yes",2,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","United States","4","18","Christian",NA,"Mostly right handed","Neutral/moderate",5,4,5,6,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,6,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"14570217","Yes",1,NA,22,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Moderately liberal",3,4,4,4,6,5,5,6,5,5,6,6,5,6,4,4,5,6,6,6,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"53781118",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,NA,0,1
"24701021","Yes",1,NA,21,"South Asian",NA,"Both English and another language",NA,"Punjabi",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Sikh",NA,"Mostly right handed",NA,5,5,5,5,6,6,7,6,6,6,4,5,5,4,4,5,5,5,6,6,6,6,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"16880122","Yes",1,NA,22,"East Asian",NA,"Both English and another language",NA,"Japanese",NA,"7. Completely fluent","Japanese","3","18","Buddhist",NA,"Mostly right handed","Strongly liberal",4,4,5,6,5,4,6,2,3,2,2,2,2,3,3,3,4,1,2,1,4,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"29860914","Yes",1,NA,47,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Strongly liberal",4,4,4,5,2,5,5,2,6,2,6,2,2,4,3,2,2,2,3,2,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"50740521","Yes",1,"n/a",23,"European","n/a","English","n/a","n/a","n/a","7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Nonreligious","n/a","Mostly right handed","Slightly liberal",5,4,4,4,4,5,3,5,6,5,4,4,4,4,4,5,5,4,5,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"13340228","I don't know",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other",NA,"Mostly right handed","Moderately liberal",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,4,0,1
"13841125","Yes",2,NA,21,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Christian",NA,"Mostly right handed","Moderately liberal",4,5,5,5,5,5,5,5,7,5,5,4,4,4,7,7,7,7,5,7,7,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"50621205","I don't know",1,NA,21,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Moderately conservative",4,7,7,7,7,6,5,6,7,7,6,5,5,7,6,7,7,6,6,6,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"47591030","Yes",2,NA,23,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian/Scottish",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly left handed","Strongly liberal",5,2,2,6,5,6,6,7,6,5,6,6,6,1,3,5,6,5,6,5,6,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"36260319","Yes",1,NA,22,"Other","Canadian-Iranian","English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Strongly liberal",5,1,1,1,1,5,5,5,3,3,7,5,5,3,5,5,5,5,5,5,5,5,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"51560303","Yes",3,"non-binary",23,"East Asian",NA,"Other","mandarin & cantonese",NA,"21","7. Completely fluent","hongkong han chinese","20+","2","Atheist",NA,"Mostly left handed","Strongly liberal",5,4,4,4,7,5,7,5,2,4,7,5,7,4,6,6,6,6,6,5,5,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"36040926","I don't know",2,"Male",31,"East Asian","na","Both English and another language",NA,"Mandarin","28","7. Completely fluent","Canadian",NA,NA,"Nonreligious",NA,"Mostly right handed","Slightly liberal",4,4,5,4,4,6,5,4,4,2,3,5,3,5,5,6,5,2,2,3,5,5,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"29760206","Yes",1,NA,22,"East Asian",NA,"Korean",NA,NA,"10","6","South Korea","8","15","Christian",NA,"Ambidextrious","Neutral/moderate",4,4,4,4,4,5,4,3,5,3,5,2,4,4,5,5,4,4,4,5,5,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"45580825","Yes",1,NA,22,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Moderately liberal",5,2,2,4,3,5,3,5,5,3,5,2,3,3,5,5,5,5,6,5,7,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"26820918","No",1,NA,22,"Hispanic",NA,"Spanish",NA,NA,"11","7. Completely fluent","Colombian, and Canadian","11","10","Christian",NA,"Mostly right handed","Moderately liberal",5,2,2,3,2,3,3,3,3,4,4,3,4,3,3,3,4,4,5,4,5,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"17190604","Yes",2,NA,22,"East Asian",NA,"English",NA,NA,NA,"6","American","4","19",NA,NA,"Mostly right handed","Slightly conservative",4,2,3,4,2,5,5,2,3,2,2,2,2,2,2,2,3,2,4,2,3,5,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"13330603","I don't know",1,"-",26,"European","-","English","-","-","-","7. Completely fluent","Canadian",NA,NA,"Agnostic","-","Mostly right handed","Strongly liberal",3,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,6,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"60800523","Yes",1,".",22,"European",".","English",".",".",".","6","canadian",NA,"Not applicable--I was born in Canada","Other","catholic","Mostly right handed","Moderately liberal",4,5,5,5,5,6,6,5,4,3,6,4,5,5,3,3,4,3,4,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"50260806","I don't know",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,NA,0,0
"18280527","Yes",1,NA,NA,"East Asian",NA,"English",NA,NA,NA,"5","Chinese",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Strongly liberal",5,2,3,3,3,2,2,2,3,2,3,2,3,2,2,2,2,2,4,2,2,2,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1
"30850311","Yes",1,NA,22,"East Asian",NA,"Mandarin",NA,NA,"11","6","Taiwanese Canadian","11","11","Buddhist",NA,"Mostly right handed",NA,5,5,5,5,5,6,5,5,6,5,6,5,5,5,6,6,6,5,6,5,6,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"20770528","Yes",2,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","German Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Slightly conservative",5,5,5,6,6,4,6,5,6,6,5,6,4,4,5,5,5,4,4,4,6,6,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"23821124","I don't know",1,".",21,"South East Asian",".","English",".",".",".","7. Completely fluent","Chinese-Canadian","3","17","Christian",".","Mostly right handed",NA,3,2,2,3,2,1,5,4,4,4,5,4,4,2,2,2,2,2,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"16930616","Yes",1,"n/a",NA,"South East Asian",NA,"Tagalong",NA,NA,NA,"7. Completely fluent","canadia","7","20+","Agnostic",NA,"Mostly right handed","Strongly liberal",3,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0
"43041020","Yes",1,NA,21,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Chinese Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Neutral/moderate",4,4,4,5,6,4,5,6,4,6,6,5,6,5,6,6,6,5,6,7,7,7,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
"15140106","I don't know",2,NA,23,"East Asian",NA,"Cantonese",NA,NA,"13","7. Completely fluent","Canadian","13","10","Atheist",NA,"Mostly right handed","Neutral/moderate",5,6,5,7,6,7,5,6,6,6,4,5,4,4,4,4,6,5,6,6,7,7,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"48620415","I don't know",1,NA,22,"East Asian",NA,"Mandarin",NA,NA,NA,"5","Chinese","4","19","Christian",NA,"Mostly right handed","Moderately liberal",3,5,6,6,6,4,6,5,4,4,4,4,4,4,4,4,6,6,5,5,6,4,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"18260517","Yes",1,NA,NA,"European",NA,"English",NA,NA,NA,"7. Completely fluent",NA,"4","18","Nonreligious",NA,"Mostly right handed","Moderately liberal",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0
"43241220","No",2,NA,21,"South Asian",NA,"Punjabi",NA,NA,"17","7. Completely fluent","Indo-canadian",NA,NA,"Atheist",NA,"Mostly right handed","Moderately liberal",5,5,5,5,5,5,6,2,2,4,3,2,2,2,5,5,5,5,5,6,7,6,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"40360428","Yes",1,NA,23,"Middle Eastern",NA,"Farsi",NA,NA,"12","6","Persian","5","18","Muslim",NA,"Mostly left handed","Moderately liberal",4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,5,5,6,5,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"44880810","Yes",1,NA,23,"East Asian",NA,"Korean",NA,NA,"15","7. Completely fluent","Canadian","15","8","Atheist",NA,"Mostly right handed","Neutral/moderate",4,3,3,3,3,3,3,4,4,4,4,4,3,3,2,4,4,4,4,4,4,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"56200610","Yes",2,NA,NA,"East Asian",NA,"Mandarin",NA,"Cantonese","7","6","Chinese","4","20+",NA,NA,"Mostly right handed",NA,4,5,5,5,5,5,6,4,7,6,7,6,6,NA,5,6,7,7,7,7,7,7,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,0,1
"32891210","Yes",2,NA,26,"East Asian",NA,"Other","Hakka (Chinese)",NA,"20","7. Completely fluent","Canadian","19","7",NA,NA,"Mostly right handed",NA,4,2,3,2,4,3,1,4,6,3,5,2,2,1,5,5,5,2,4,4,6,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
"21950417","Yes",1,NA,22,"Other","Turkish","Other","Turkish",NA,"7","6","Turkish","4","18","Agnostic",NA,"Mostly left handed","Moderately liberal",4,5,5,6,4,5,6,4,4,4,5,4,4,2,3,3,3,4,5,3,5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"57180621","Yes",1,"n/a",20,"South East Asian","n/a","English","n/a","n/a","n/a","7. Completely fluent","Canadian","20+","Not applicable--I was born in Canada","Atheist","n/a","Mostly right handed","Moderately liberal",3,2,2,2,2,5,4,5,2,4,4,5,4,3,3,3,2,3,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"18070701","Yes",2,NA,22,"East Asian",NA,"Mandarin",NA,NA,"19","7. Completely fluent","Canadian",NA,"12","Atheist",NA,"Mostly left handed","Neutral/moderate",6,4,4,4,5,6,6,3,6,4,6,4,4,5,5,4,5,4,2,6,6,5,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
"22791016","No",1,NA,21,"Other","white/East Asian","English",NA,NA,NA,"7. Completely fluent","canadian",NA,NA,"Nonreligious",NA,"Mostly right handed","Moderately liberal",3,1,1,1,1,6,3,1,4,1,6,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
"46260309","I don't know",1,NA,22,"Other","Mixed; Half European, Half Pacific Islander","English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Christian",NA,"Mostly right handed","Moderately liberal",4,4,3,5,4,6,5,5,6,4,6,6,5,4,2,2,5,3,6,5,5,6,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
