HSP ID,help,Gender,Gender_Other,Age,Culture,Culture_Other,First_Lanuage,First_Lanuage_O,First_Lanuage_2,English_Years,English_Fluent,Nationality,Years_Canada,Old_Move_Canada,Religion,Religion_Other,Handedness,Political,Year_School,E.Kim.1,E.Kim.2,E.Kim.3,E.Kim.4,E.Kim.5,E.Kim.6,E.Kim.7,E.Kim.8,E.Kim.9,E.Kim.10,E.Kim.11,E.Kim.12,E.Kim.13,E.Kim.14,E.Kim.15,E.Kim.16,E.Kim.17,E.Kim.18,E.Kim.19,E.Kim.20,E.Kim.21
34890415,I don't know,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],6,canadian,[Decline to Answer],Not applicable--I was born in Canada,[Decline to Answer],[Decline to Answer],Mostly right handed,Slightly liberal,Other,Disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,Disagree,Disagree,Disagree,Slightly disagree,Disagree,Disagree,Slightly agree,Slightly disagree
54540915,Yes,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,[Decline to Answer],Other,Strongly agree,Slightly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Slightly agree,[Decline to Answer],Strongly agree,Slightly agree,[Decline to Answer],Slightly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,[Decline to Answer],Strongly agree,Strongly agree,Neither agree nor disagree
38791223,Yes,Man,[Decline to Answer],21,East Asian,[Decline to Answer],Korean,[Decline to Answer],[Decline to Answer],10,6,Canadian,10,11,Nonreligious,[Decline to Answer],Mostly right handed,Moderately conservative,3rd,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Agree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,Strongly disagree,Slightly disagree,Strongly disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree
25571107,I don't know,Woman,N/A,21,South Asian,N/A,English,N/A,N/A,N/A,7. Completely fluent,British,12,9,Agnostic,N/A,Mostly right handed,Strongly liberal,4th,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree
49350506,I don't know,Woman,[Decline to Answer],23,South East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],7,5,Malaysia,5,18,Buddhist,[Decline to Answer],Mostly right handed,Moderately liberal,4th,Strongly disagree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Disagree,Slightly disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Slightly agree,Slightly agree
36850918,Yes,Woman,Woman,22,East Asian,[Decline to Answer],Mandarin,[Decline to Answer],[Decline to Answer],6 years,5,Chinese,5,18,Nonreligious,[Decline to Answer],Mostly right handed,Neutral/moderate,3rd,Disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Disagree,Neither agree nor disagree,Slightly disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Agree,Slightly agree,Agree,Agree,Agree
41880619,No,Man,[Decline to Answer],27,Other,Jewish,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Jewish,[Decline to Answer],Mostly right handed,Moderately liberal,Other,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Slightly disagree,Disagree,Disagree,Disagree,Disagree,Slightly agree,Disagree,Slightly agree,Agree
24571106,Yes,Woman,[Decline to Answer],21,South East Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],[Decline to Answer],Sikh,[Decline to Answer],Mostly right handed,[Decline to Answer],Other,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree
43221107,Yes,Woman,[Decline to Answer],21,European,[Decline to Answer],Both English and another language,[Decline to Answer],Swedish,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],[Decline to Answer],Christian,[Decline to Answer],Mostly right handed,Slightly liberal,Other,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Neither agree nor disagree,Agree,Slightly agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Agree,Agree,Agree,Agree,Agree
30120922,[Decline to Answer],Woman,[Decline to Answer],22,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,12,10,Agnostic,[Decline to Answer],Mostly right handed,Slightly conservative,Other,Slightly agree,Neither agree nor disagree,Agree,Slightly agree,Agree,Slightly agree,Slightly disagree,Slightly disagree,Disagree,Agree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
51001229,Yes,Man,[Decline to Answer],21,South East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Atheist,[Decline to Answer],Mostly right handed,Neutral/moderate,Other,Strongly agree,Agree,Strongly agree,Strongly agree,Slightly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree
24820815,Yes,Woman,[Decline to Answer],22,South Asian,[Decline to Answer],Punjabi,[Decline to Answer],[Decline to Answer],18,6,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Nonreligious,[Decline to Answer],Mostly right handed,Slightly liberal,Other,Disagree,Strongly disagree,Slightly agree,Slightly disagree,Agree,Slightly agree,Slightly disagree,Disagree,Strongly disagree,Slightly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Slightly disagree,Disagree,Slightly agree,Agree
46180216,I don't know,Man,[Decline to Answer],22,East Asian,[Decline to Answer],Korean,[Decline to Answer],[Decline to Answer],14,7. Completely fluent,Canadian,14,8,Agnostic,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly agree
37360714,[Decline to Answer],Woman,[Decline to Answer],22,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Atheist,[Decline to Answer],Mostly right handed,Strongly liberal,4th,Slightly disagree,Slightly disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Slightly agree,Strongly disagree,Disagree,Disagree,Agree,Slightly agree,Slightly agree,Agree,Strongly agree,Agree
36371105,Yes,Woman,[Decline to Answer],21,East Asian,[Decline to Answer],Cantonese,[Decline to Answer],[Decline to Answer],14,7. Completely fluent,Canadian,14,7,Atheist,[Decline to Answer],Mostly right handed,Neutral/moderate,Other,Disagree,Disagree,Neither agree nor disagree,Disagree,Slightly disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly agree,Agree,Agree,Disagree,Agree,Slightly agree,Strongly agree,Strongly agree
23651230,Yes,Woman,[Decline to Answer],22,Hispanic,[Decline to Answer],Both English and another language,[Decline to Answer],Portuguese,11,7. Completely fluent,Brazilian,5,18,Other,Spiritual,Mostly right handed,Slightly liberal,Other,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Agree,Slightly agree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree,Slightly agree,Slightly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Slightly agree,Slightly agree,Neither agree nor disagree
20650920,Yes,Woman,[Decline to Answer],22,Other,Caribbean,English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Jamaican and Canadian,5,17,Agnostic,[Decline to Answer],Mostly right handed,Moderately liberal,Other,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Agree,Agree,Slightly agree,Agree,Slightly agree,Agree,Strongly agree
21631201,Yes,Woman,[Decline to Answer],22,South Asian,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Kenyan,4,18,Muslim,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree
16090213,I don't know,Man,[Decline to Answer],22,European,[Decline to Answer],Both English and another language,[Decline to Answer],Turkish,[Decline to Answer],7. Completely fluent,Turkish,4,18,Jewish,[Decline to Answer],[Decline to Answer],[Decline to Answer],4th,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree
19840401,Yes,Woman,[Decline to Answer],23,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,[Decline to Answer],[Decline to Answer],Mostly right handed,Neutral/moderate,3rd,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree
50450923,I don't know,Man,[Decline to Answer],23,South Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Mandarin,15,7. Completely fluent,Chinese,15,7,Other,[Decline to Answer],Mostly left handed,[Decline to Answer],4th,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Slightly agree,Slightly agree,Strongly agree,Neither agree nor disagree,Slightly disagree,Slightly agree,Strongly agree,Strongly agree,Agree,Slightly agree,Agree,Agree,Agree,Strongly agree,Agree
35940929,Yes,Woman,[Decline to Answer],22,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Polish,[Decline to Answer],Not applicable--I was born in Canada,Atheist,[Decline to Answer],Mostly right handed,Strongly liberal,4th,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Agree,Slightly agree
56321010,No,Woman,[Decline to Answer],21,South East Asian,[Decline to Answer],Vietnamese,[Decline to Answer],[Decline to Answer],18,7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Buddhist,[Decline to Answer],Mostly right handed,Neutral/moderate,4th,Slightly agree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly agree,Slightly agree,Slightly disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly disagree,Slightly agree,Slightly disagree
38430309,Yes,Woman,[Decline to Answer],23,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],Korean,[Decline to Answer],6,Canadian,18,5,Christian,[Decline to Answer],Mostly left handed,[Decline to Answer],4th,Slightly agree,Slightly agree,Agree,Agree,Slightly agree,Slightly agree,Neither agree nor disagree,Agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Agree,Strongly agree,Slightly agree,Slightly agree,Slightly agree,Agree,Slightly agree
39870205,Yes,Woman,[Decline to Answer],22,European,[Decline to Answer],English,[Decline to Answer],[Decline to Answer],[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Christian,[Decline to Answer],Mostly right handed,[Decline to Answer],4th,Slightly agree,Slightly agree,Slightly disagree,Slightly agree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,[Decline to Answer],Neither agree nor disagree,[Decline to Answer],Agree,Neither agree nor disagree,Slightly agree,Slightly agree,Agree,Slightly disagree,Slightly agree,Slightly agree
11710109,Yes,Woman,[Decline to Answer],22,East Asian,[Decline to Answer],Both English and another language,[Decline to Answer],cantonese,[Decline to Answer],7. Completely fluent,Canadian,[Decline to Answer],Not applicable--I was born in Canada,Agnostic,[Decline to Answer],Mostly right handed,Moderately liberal,4th,Slightly agree,Slightly agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Slightly disagree,Slightly agree,Neither agree nor disagree,Strongly disagree,Slightly agree,Slightly agree,Agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree
