"duration","HSP ID","help","Gender","Gender_Other","Age","Culture","Culture_Other","First_Lanuage","First_Lanuage_O","First_Lanuage_2","English_Years","English_Fluent","Nationality","Years_Canada","Old_Move_Canada","Religion","Religion_Other","Handedness","Political","Year_School","Sex_Orientation","Sex_Orient_Othr","UBC_Faculty","Faculty_Other","Major","Country_Born","country_born_2","Mom education","Dad education","Family.income","Attn","Attnother","BIological.sex","age.30","age.28","CG1","CG2","CG3","CI1","CI2","CI3","SS1","SS2","SS3","SO1","SO2","SO3","DM1","DM2","DM3","DP1","DP2","DP3","DG1","DG2","DG3","duration_decline","HSP ID_decline","help_decline","Gender_decline","Gender_Other_decline","Age_decline","Culture_decline","Culture_Other_decline","First_Lanuage_decline","First_Lanuage_O_decline","First_Lanuage_2_decline","English_Years_decline","English_Fluent_decline","Nationality_decline","Years_Canada_decline","Old_Move_Canada_decline","Religion_decline","Religion_Other_decline","Handedness_decline","Political_decline","Year_School_decline","Sex_Orientation_decline","Sex_Orient_Othr_decline","UBC_Faculty_decline","Faculty_Other_decline","Major_decline","Country_Born_decline","country_born_2_decline","Mom education_decline","Dad education_decline","Family.income_decline","Attn_decline","Attnother_decline","BIological.sex_decline","age.30_decline","age.28_decline","CG1_decline","CG2_decline","CG3_decline","CI1_decline","CI2_decline","CI3_decline","SS1_decline","SS2_decline","SS3_decline","SO1_decline","SO2_decline","SO3_decline","DM1_decline","DM2_decline","DM3_decline","DP1_decline","DP2_decline","DP3_decline","DG1_decline","DG2_decline","DG3_decline","item_decline_total","Age_Group","keep_case"
11,"53550903","No",2,NA,24,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Slightly liberal",4,"Heterosexual/straight only",NA,"Faculty of Science",NA,"CMS","Canada",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",4,4,4,4,5,5,4,6,3,5,4,5,3,3,2,2,3,4,3,3,4,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
14,"73781113","I don't know",3,NA,29,"East Asian",NA,"Korean",NA,NA,"20","7. Completely fluent","Canadian","20+","9","Atheist",NA,"Mostly right handed","Strongly liberal",4,"Gay/lesbian only",NA,"Faculty of Arts",NA,"Psychology","Other","South Korea","4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$25,001 - $35,000","Other (Please specify below)","Decision Making","Male","Yes","No",4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"17580103","Yes",2,NA,23,"South East Asian",NA,"Both English and another language",NA,"Tagalog",NA,"6","Canadian","14","9","Christian",NA,"Mostly right handed","Slightly liberal",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Other","Philippines","4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",5,4,5,5,5,5,5,5,5,6,5,5,4,3,3,5,3,4,4,6,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"37820313","No",1,NA,25,"South East Asian",NA,"Tagalong","Please note that it is *Tagalog, not Tagalong",NA,"since I was 7","7. Completely fluent","Filipino","17","8","Christian",NA,"Mostly right handed","Moderately liberal",5,"Heterosexual/straight only",NA,"Faculty of Science",NA,NA,"Other","philippines","Less than high school","2 year degree (e.g.technical college degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,5,4,3,5,5,2,3,2,3,5,5,4,5,5,5,3,4,5,5,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
8,"24850320","Yes",1,NA,23,"East Asian",NA,"Cantonese",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",3,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"2 year degree (e.g., technical college degree)","High school graduate","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,2,2,5,5,2,5,2,5,3,3,3,3,2,5,5,3,2,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
24,"42440724","Yes",2,NA,24,"East Asian",NA,"Cantonese",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly left handed",NA,4,NA,NA,"Faculty of Arts",NA,"Psychology","Canada",NA,NA,NA,NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",4,4,4,1,2,4,1,4,1,4,1,4,4,4,4,5,4,4,5,7,7,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
16,"14741122","Yes",1,NA,22,"South East Asian",NA,"Both English and another language",NA,"Tagalog",NA,"7. Completely fluent","Canadian","16","6","Christian",NA,"Mostly right handed","Moderately liberal",5,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Other","Philippines","4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",2,3,5,3,6,5,5,6,4,6,6,5,5,5,5,4,3,4,6,6,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
20,"44950711","I don't know",2,NA,24,NA,NA,"Cantonese",NA,NA,NA,"5","Chinese","8",NA,NA,NA,"Mostly left handed",NA,6,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology major","Hong Kong",NA,NA,NA,NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",6,6,6,6,6,6,5,6,5,6,5,5,6,6,6,6,6,6,6,6,6,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
12,"24901225","No",1,NA,22,"South East Asian",NA,"Vietnamese",NA,NA,"17","7. Completely fluent","Vietnamese-Canadian",NA,"Not applicable--I was born in Canada","Buddhist",NA,"Mostly right handed",NA,4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"psychology","Canada",NA,"High school graduate","Less than high school","$25,001 - $35,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,1,4,5,5,7,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
15,"34760623","No",2,NA,25,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Dual - US and Canada","5","20+","Nonreligious",NA,"Mostly right handed","Neutral/moderate",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","United States of America",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",4,2,3,3,5,4,2,3,3,3,5,4,3,4,3,3,3,5,3,3,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
9,"23280117","Yes",1,NA,23,"East Asian",NA,"French",NA,NA,NA,"7. Completely fluent","Canadian",NA,"1",NA,NA,"Mostly right handed","Moderately liberal",5,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"English literature","China",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)","$75,001 - $100,000","Other (Please specify below)","Decision making","Female","Yes","Yes",4,4,5,6,7,6,6,6,6,6,5,6,6,6,6,6,6,6,6,7,7,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,0,1,0,1,NA,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
4,"40561007","Yes",1,NA,NA,"East Asian",NA,"Mandarin",NA,NA,NA,"4",NA,"8","15","Buddhist",NA,"Mostly right handed",NA,4,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,NA,"China",NA,"Some college","4 year degree (e.g.Bachelor's degree)",NA,NA,NA,"Female","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,NA,0
15,"53090109","Yes",1,NA,23,"South Asian","na","English",NA,NA,NA,"7. Completely fluent","canadian",NA,"Not applicable--I was born in Canada","Muslim",NA,NA,"Moderately liberal",3,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"psych","Canada",NA,"Some college","4 year degree (e.g.Bachelor's degree)","$100,001 - $150,000","Other (Please specify below)","decision making","Female","Yes","Yes",5,5,5,5,5,4,3,3,2,6,2,6,2,3,4,5,5,4,5,7,6,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
19,"74710123","Yes",1,NA,32,"Other","Balkan","English",NA,NA,NA,"7. Completely fluent","Croatian Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Slightly liberal",4,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Film Studies","Canada",NA,"2 year degree (e.g., technical college degree)","2 year degree (e.g.technical college degree)","$35,001 - $50,000","Other (Please specify below)","Decision Making","Female","No","No",5,5,5,5,6,5,3,5,5,5,3,5,5,5,5,5,5,6,6,6,6,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
13,"10650622","Yes",1,NA,NA,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Neutral/moderate",5,"Heterosexual/straight only",NA,"Other","Unclassified",NA,"Canada",NA,"Some college","2 year degree (e.g.technical college degree)",NA,NA,"Decision Making","Female","Yes","Yes",4,4,4,4,6,4,6,6,5,6,5,5,4,4,5,6,6,6,7,6,7,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
19,"49580930","Yes",1,NA,22,"South East Asian",NA,"Both English and another language",NA,"Thai",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Buddhist",NA,"Mostly right handed","Strongly liberal",4,"Other","Aromantic Asexual","Faculty of Land and Food Systems",NA,"Applied Animal Biology","Canada",NA,"High school graduate","High school graduate","$15,001 - $25,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,2,2,2,2,1,2,2,5,2,2,2,1,1,2,6,5,2,5,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
11,"36790302","I don't know",1,NA,23,"Middle Eastern",NA,"Other","Farsi",NA,"20","7. Completely fluent","Canadian","20+","1","Other","Islamic Sufism","Mostly right handed","Moderately liberal",5,"Heterosexual/straight only",NA,"Faculty of Science",NA,"Biology, Psychology","Other","Iran","4 year (e.g., Bachelor's degree)","2 year degree (e.g.technical college degree)","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",4,4,5,4,5,6,5,5,5,5,6,6,5,5,5,5,5,5,5,6,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
27,"35461115","Yes",2,NA,22,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Mostly right handed","Neutral/moderate",3,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"High school graduate",NA,NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",2,5,7,1,6,5,1,4,1,2,1,1,2,2,1,2,2,2,3,6,6,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
12,"13150502","Yes",1,NA,22,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Atheist",NA,"Mostly right handed","Neutral/moderate",5,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","2 year degree (e.g.technical college degree)","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,3,2,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,1,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
8,"10031004","Yes",1,NA,25,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,NA,"Agnostic",NA,"Mostly right handed","Strongly liberal",4,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$50,001 - $75,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,2,2,5,5,5,5,3,5,6,6,6,5,5,5,5,5,6,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
21,"21900302","Yes",1,NA,23,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian","16","7","Christian",NA,"Mostly right handed","Moderately liberal",4,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,5,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"20030422","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Agnostic",NA,"Ambidextrious","Moderately liberal",5,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"2 year degree (e.g., technical college degree)","Some college","$75,001 - $100,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,2,2,5,3,3,4,3,6,5,5,2,2,2,5,3,6,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"58360518","Yes",1,NA,22,"East Asian",NA,"Mandarin",NA,NA,"20","7. Completely fluent","Canadian","20+","1","Agnostic",NA,"Mostly right handed","Slightly liberal",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Hong Kong",NA,"High school graduate","Some college","$35,001 - $50,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,2,2,4,6,4,3,2,2,3,1,2,1,1,1,2,4,3,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"29430206","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Spiritual","Mostly right handed","Slightly liberal",5,"Heterosexual/straight somewhat more",NA,"Faculty of Arts",NA,"Cognitive Systems","Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",5,4,4,5,5,5,5,6,5,6,6,6,3,3,5,6,6,5,5,4,4,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
13,"55760503","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","German, British, Irish",NA,NA,"Nonreligious",NA,"Ambidextrious","Slightly liberal",2,"Heterosexual/straight mostly",NA,"Faculty of Science",NA,"Biology","Canada",NA,"Some college","Some college","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,2,2,6,2,3,2,2,5,4,2,2,2,2,2,2,5,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"57230531","Yes",1,NA,22,"First Nations",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Nonreligious",NA,"Mostly right handed","Moderately liberal",5,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,"Speech Sciences and Psychology","Canada",NA,"2 year degree (e.g., technical college degree)","Some college","$50,001 - $75,000","Other (Please specify below)","decision making","Female","Yes","Yes",2,1,3,2,3,5,3,2,3,5,3,2,3,2,2,2,3,2,5,5,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
33,"22840908","Yes",2,NA,23,"South Asian",NA,"English",NA,NA,NA,"6","Canadian",NA,"Not applicable--I was born in Canada","Christian",NA,"Mostly right handed","Neutral/moderate",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,NA,"Canada",NA,"4 year (e.g., Bachelor's degree)","Professional or Graduate Degree (e.g. PhD MD)","Above $150,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",6,6,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,7,7,6,6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
14,"15681216","Yes",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Spiritual","Mostly left handed","Moderately liberal",4,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"Some college","2 year degree (e.g.technical college degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",4,4,5,5,6,6,7,5,5,4,5,4,4,5,4,5,5,5,4,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
11,"16930707","Yes",1,NA,NA,"South East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Filipino-Chinese","16","6","Christian",NA,"Mostly right handed","Neutral/moderate",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","High school graduate","Above $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,3,3,5,5,3,6,3,6,2,5,3,3,3,5,5,5,5,6,6,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
10,"16860119","I don't know",1,NA,21,"East Asian",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada",NA,NA,"Mostly right handed","Slightly liberal",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","4 year degree (e.g.Bachelor's degree)",NA,"Other (Please specify below)","Decision Making","Female","Yes","Yes",2,3,5,5,5,5,6,6,3,4,5,3,3,3,4,5,5,5,3,5,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
15,"45250304","I don't know",2,NA,23,"East Asian",NA,"Mandarin",NA,NA,"12","6","Chinese","12","11","Atheist",NA,"Mostly right handed","Neutral/moderate",4,"Heterosexual/straight only",NA,"Faculty of Arts",NA,"Psychology","China",NA,"Professional or Graduate Degree (e.g., PhD, MD)","High school graduate","$50,001 - $75,000","Other (Please specify below)","Decision Making","Male","Yes","Yes",6,5,5,6,5,6,4,5,4,4,2,2,4,4,4,5,5,5,5,5,5,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
21,"10330121","No",1,NA,22,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Other","Spiritual","Mostly right handed","Strongly liberal",5,"Heterosexual/straight mostly",NA,"Faculty of Arts",NA,"Psychology","Canada",NA,"2 year degree (e.g., technical college degree)","Less than high school","$35,001 - $50,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",3,3,3,2,5,2,1,1,2,2,2,2,2,3,3,3,2,5,5,5,5,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
10,"29290613","No",1,NA,23,"European",NA,"English",NA,NA,NA,"7. Completely fluent","Canadian",NA,"Not applicable--I was born in Canada","Atheist",NA,"Mostly right handed","Strongly liberal",4,"Heterosexual/straight somewhat more",NA,"Faculty of Arts",NA,"psychology","Canada",NA,"4 year (e.g., Bachelor's degree)","2 year degree (e.g.technical college degree)","$100,001 - $150,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",NA,5,6,4,5,5,3,3,3,5,4,3,3,4,3,3,4,3,3,5,3,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
34,"53140213","Yes",1,"none",22,"East Asian","none","Mandarin","none","none","4","5","China","2","18","Other","no","Mostly right handed","Neutral/moderate",4,"Heterosexual/straight only","none","Faculty of Arts","none","psychology","China","none","High school graduate","2 year degree (e.g.technical college degree)","$15,001 - $25,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",1,1,2,1,1,2,3,3,1,2,2,2,5,2,2,3,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
14,"43561012","Yes",2,NA,25,"East Asian",NA,"Both English and another language",NA,"Cantonese",NA,"7. Completely fluent","Canadian",NA,NA,"Agnostic",NA,"Mostly right handed","Neutral/moderate",5,"Heterosexual/straight only",NA,"Faculty of Education",NA,"Kinesiology","Canada",NA,"Less than high school","Less than high school",NA,"Other (Please specify below)","Decision Making","Male","Yes","Yes",4,4,5,6,5,5,6,6,6,7,3,6,5,5,6,5,4,6,4,6,7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
11,"58470910","No",1,NA,22,"South Asian",NA,"Both English and another language",NA,"Hindi",NA,"7. Completely fluent","Indian","5","17","Other","Agnostic atheist","Mostly right handed","Moderately liberal",4,"Bisexual (equally Heterosexual/straight and Gay/lesbian)",NA,"Faculty of Arts",NA,"Psychology","India",NA,"Professional or Graduate Degree (e.g., PhD, MD)","Professional or Graduate Degree (e.g. PhD MD)","$15,001 - $25,000","Other (Please specify below)","Decision Making","Female","Yes","Yes",2,2,5,1,2,3,2,2,2,1,1,1,1,5,2,2,2,5,2,5,5,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
